movieId,clean_title,Total_Ratings,Average_Rating
1017,Swiss Family Robinson,10,3.5
79139,"Sorcerer's Apprentice, The",10,3.45
79134,Grown Ups,10,3.45
79057,Predators,10,3.3
56251,Futurama: Bender's Big Score,10,3.9
3524,Arthur,10,2.8
2518,Night Shift,10,3.05
2517,Christine,10,2.95
2513,Pet Sematary,10,2.85
8947,"Grudge, The",10,2.3
55768,Bee Movie,10,3.15
58156,Semi-Pro,10,2.9
6893,"Italian Job, The",10,3.85
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo)",10,4.1
1185,My Left Foot,10,3.95
1147,When We Were Kings,10,3.9
1927,All Quiet on the Western Front,10,4.35
78772,"Twilight Saga: Eclipse, The",10,2.45
1096,Sophie's Choice,10,4.05
78209,Get Him to the Greek,10,3.55
3676,Eraserhead,10,3.75
2594,Open Your Eyes (Abre los ojos),10,3.75
1678,"Joy Luck Club, The",10,3.5
6958,"Haunted Mansion, The",10,2.5
92535,Louis C.K.: Live at the Beacon Theater,10,4.3
728,Cold Comfort Farm,10,3.5
2111,"Man with Two Brains, The",10,3.25
2924,Drunken Master (Jui kuen),10,4.05
150548,Sherlock: The Abominable Bride,10,3.85
464,Hard Target,10,2.9
4799,"It's a Mad, Mad, Mad, Mad World",10,3.25
4787,Little Man Tate,10,3.35
971,Cat on a Hot Tin Roof,10,4.1
5500,Top Secret!,10,4.2
40826,Rent,10,3.15
393,Street Fighter,10,2.5
4396,"Cannonball Run, The",10,2.75
34338,"Aristocrats, The",10,3.35
2296,"Night at the Roxbury, A",10,2.1
2793,"American Werewolf in Paris, An",10,2.3
1541,Addicted to Love,10,2.7
61250,"House Bunny, The",10,2.5
55232,Resident Evil: Extinction,10,2.95
1760,Spice World,10,1.35
7154,Mona Lisa Smile,10,2.8
7150,Stuck on You,10,2.8
51084,Music and Lyrics,10,3.1
322,Swimming with Sharks,10,3.55
5970,My Girl,10,3.2
2690,"Ideal Husband, An",10,3.7
1873,"Misérables, Les",10,3.75
47044,Miami Vice,10,2.75
8977,Alexander,10,2.2
2142,"American Tail: Fievel Goes West, An",10,2.7
2138,Watership Down,10,4.05
2097,Something Wicked This Way Comes,10,2.9
174,Jury Duty,10,2.7
4103,Empire of the Sun,10,3.95
2917,Body Heat,10,4.0
91094,"Muppets, The",10,2.6
328,Tales from the Crypt Presents: Demon Knight,10,3.15
3742,Battleship Potemkin,10,3.65
37830,Final Fantasy VII: Advent Children,10,3.55
2279,Urban Legend,10,2.4
2718,Drop Dead Gorgeous,10,3.2
6058,Final Destination 2,10,3.05
71899,Mary and Max,10,4.2
1241,Dead Alive (Braindead),10,4.05
3484,"Skulls, The",10,2.75
711,Flipper,10,3.05
91485,"Expendables 2, The",10,3.5
818,"Very Brady Sequel, A",10,3.25
7263,Miracle,10,3.35
69784,Brüno (Bruno),10,3.65
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios),10,3.55
918,Meet Me in St. Louis,10,4.1
3358,Defending Your Life,10,3.85
3334,Key Largo,10,4.2
114935,Predestination,10,3.9
116897,Wild Tales,10,4.25
52458,Disturbia,10,3.15
68793,Night at the Museum: Battle of the Smithsonian,10,3.1
1290,Some Kind of Wonderful,10,3.35
31221,Elektra,10,2.05
120466,Chappie,10,3.25
129354,Focus,10,3.25
62155,Nick and Norah's Infinite Playlist,10,3.35
5220,Showtime,10,2.4
2089,"Rescuers Down Under, The",10,3.5
4903,In the Bedroom,10,3.0
4902,"Devil's Backbone, The (Espinazo del diablo, El)",10,3.35
102481,"Internship, The",10,3.55
5296,"Sweetest Thing, The",10,2.9
195,Something to Talk About,10,3.1
134393,Trainwreck,10,3.2
2734,"Mosquito Coast, The",10,3.25
87430,Green Lantern,10,2.35
5380,"Importance of Being Earnest, The",10,3.85
5329,"Salton Sea, The",10,3.35
88785,"Change-Up, The",10,2.85
86644,"Fast Five (Fast and the Furious 5, The)",10,3.05
6305,Fahrenheit 451,10,3.6
4228,Heartbreakers,10,2.15
4167,15 Minutes,10,3.0
37380,Doom,10,2.15
68135,17 Again,10,3.55
67923,"Fast & Furious (Fast and the Furious 4, The)",10,3.25
3019,Drugstore Cowboy,10,4.15
3018,Re-Animator,10,3.45
2772,Detroit Rock City,10,2.85
65514,Ip Man,10,3.95
45668,"Lake House, The",10,3.1
3616,Loser,10,3.3
6367,Down with Love,10,2.9
4333,Throw Momma from the Train,10,3.2
4322,Eight Men Out,10,3.75
258,"Kid in King Arthur's Court, A",10,2.6
4255,Freddy Got Fingered,10,2.2
135133,The Hunger Games: Mockingjay - Part 2,10,3.7
166643,Hidden Figures,10,3.8
166461,Moana,10,3.45
605,One Fine Day,10,3.0
4994,"Majestic, The",10,3.5
2176,Rope,10,3.9
96829,"Hunt, The (Jagten)",10,4.3
55830,Be Kind Rewind,10,3.4
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A",10,2.35
81537,Due Date,10,3.1
1007,"Apple Dumpling Gang, The",10,2.6
423,Blown Away,10,2.85
3708,Firestarter,10,3.05
3707,9 1/2 Weeks (Nine 1/2 Weeks),10,2.7
39444,"Weather Man, The",9,3.388888888888889
4519,"Land Before Time, The",9,3.3333333333333335
1009,Escape to Witch Mountain,9,3.0555555555555554
3249,"Hand That Rocks the Cradle, The",9,3.111111111111111
3250,Alive,9,3.1666666666666665
1010,"Love Bug, The",9,3.0555555555555554
1012,Old Yeller,9,3.4444444444444446
3265,Hard-Boiled (Lat sau san taam),9,4.0
83613,Cowboys & Aliens,9,3.0
2644,Dracula,9,3.3333333333333335
2860,Blue Streak,9,2.611111111111111
96110,"Campaign, The",9,3.4444444444444446
95105,Madagascar 3: Europe's Most Wanted,9,3.388888888888889
43679,Final Destination 3,9,2.8333333333333335
4989,How High,9,2.9444444444444446
97923,Flight,9,3.5
2374,Gung Ho,9,3.1666666666666665
27,Now and Then,9,3.3333333333333335
33437,Unleashed (Danny the Dog),9,3.4444444444444446
4280,"World According to Garp, The",9,3.5555555555555554
3040,Meatballs,9,3.2222222222222223
69640,Public Enemies,9,3.0555555555555554
2558,Forces of Nature,9,2.3333333333333335
89804,"Ides of March, The",9,3.2222222222222223
809,Fled,9,2.3333333333333335
3444,Bloodsport,9,2.9444444444444446
5293,Changing Lanes,9,3.3333333333333335
2745,"Mission, The",9,3.5
2747,"Little Shop of Horrors, The",9,3.0
3022,"General, The",9,4.0
67197,Knowing,9,2.8333333333333335
36535,Everything Is Illuminated,9,3.7777777777777777
2262,About Last Night...,9,3.0
2408,Cocoon: The Return,9,2.3333333333333335
8643,"Cinderella Story, A",9,3.2777777777777777
8666,Catwoman,9,1.3333333333333333
861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),9,3.8333333333333335
829,Joe's Apartment,9,2.6666666666666665
5363,"New Guy, The",9,2.5
87485,Bad Teacher,9,2.888888888888889
42002,"Producers, The",9,3.388888888888889
53123,Once,9,3.9444444444444446
135861,Ted 2,9,2.7777777777777777
205,Unstrung Heroes,9,3.1666666666666665
133419,Pitch Perfect 2,9,3.4444444444444446
4880,Life as a House,9,3.888888888888889
517,Rising Sun,9,3.2777777777777777
4936,Fame,9,3.3333333333333335
62336,FLCL,9,4.277777777777778
62956,Futurama: Bender's Game,9,3.4444444444444446
3754,"Adventures of Rocky and Bullwinkle, The",9,2.2222222222222223
312,Stuart Saves His Family,9,1.4444444444444444
120799,Terminator Genisys,9,2.5
1280,Raise the Red Lantern (Da hong deng long gao gao gua),9,4.333333333333333
71156,"Men Who Stare at Goats, The",9,3.388888888888889
1390,My Fellow Americans,9,2.6666666666666665
52885,Paprika (Papurika),9,3.7777777777777777
1862,Species II,9,1.9444444444444444
3095,"Grapes of Wrath, The",9,4.111111111111111
6299,"Winged Migration (Peuple migrateur, Le)",9,3.5
305,Ready to Wear (Pret-A-Porter),9,2.8333333333333335
2015,"Absent-Minded Professor, The",9,3.388888888888889
2027,Jane Austen's Mafia!,9,1.8333333333333333
3347,Never Cry Wolf,9,4.166666666666667
921,My Favorite Year,9,3.388888888888889
87529,Your Highness,9,3.111111111111111
5401,Undercover Brother,9,1.8333333333333333
86345,Louis C.K.: Hilarious,9,4.055555555555555
3071,Stand and Deliver,9,3.5
7158,House of Sand and Fog,9,3.7777777777777777
7285,Thirteen,9,3.611111111111111
64620,Frost/Nixon,9,3.9444444444444446
6615,Freddy vs. Jason,9,2.3333333333333335
6617,Open Range,9,3.9444444444444446
63072,"Road, The",9,3.888888888888889
5247,Smokey and the Bandit,9,2.7222222222222223
46948,Monster House,9,3.111111111111111
2034,"Black Hole, The",9,2.611111111111111
5139,"Bad News Bears, The",9,3.2777777777777777
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),9,3.111111111111111
6214,Irreversible (Irréversible),9,3.888888888888889
6238,Green Card,9,2.8333333333333335
1268,Pump Up the Volume,9,3.611111111111111
1300,My Life as a Dog (Mitt liv som hund),9,4.166666666666667
2709,Muppets From Space,9,3.1666666666666665
2726,"Killing, The",9,4.055555555555555
37731,Green Street Hooligans (a.k.a. Hooligans),9,3.7222222222222223
37857,MirrorMask,9,3.611111111111111
3844,Steel Magnolias,9,3.3333333333333335
3814,Love and Death,9,4.222222222222222
45730,Lady in the Water,9,2.8333333333333335
8866,Wimbledon,9,3.111111111111111
2531,Battle for the Planet of the Apes,9,2.7777777777777777
101142,"Croods, The",9,3.7777777777777777
43936,16 Blocks,9,3.0
26614,"Bourne Identity, The",9,3.388888888888889
47122,John Tucker Must Die,9,2.7222222222222223
6104,Monty Python Live at the Hollywood Bowl,9,4.166666666666667
1238,Local Hero,9,4.055555555555555
5955,Antwone Fisher,9,3.5555555555555554
5959,Narc,9,3.2777777777777777
3155,Anna and the King,9,3.6666666666666665
74795,Green Zone,9,3.5
74946,She's Out of My League,9,3.2222222222222223
112171,"Equalizer, The",9,3.2777777777777777
1914,Smoke Signals,9,3.388888888888889
2806,Teaching Mrs. Tingle,9,2.3333333333333335
1734,My Life in Pink (Ma vie en rose),9,4.055555555555555
6765,Under the Tuscan Sun,9,3.2777777777777777
2941,South Pacific,9,3.7777777777777777
61248,Death Race,9,3.2222222222222223
35957,Red Eye,9,3.388888888888889
2320,Apt Pupil,9,3.0
4427,"Lion in Winter, The",9,3.6666666666666665
111921,The Fault in Our Stars,9,3.388888888888889
358,Higher Learning,9,2.6666666666666665
2183,"Man Who Knew Too Much, The",9,3.5555555555555554
5540,Clash of the Titans,9,3.611111111111111
4732,Bubble Boy,9,1.8888888888888888
446,Farewell My Concubine (Ba wang bie ji),9,3.8333333333333335
2148,House,9,3.0555555555555554
3877,Supergirl,9,2.2222222222222223
93838,The Raid: Redemption,9,4.333333333333333
674,Barbarella,9,3.1666666666666665
678,Some Folks Call It a Sling Blade,9,3.8333333333333335
688,Operation Dumbo Drop,9,2.3333333333333335
5093,Collateral Damage,9,2.7777777777777777
95720,"Watch, The",9,3.0
3505,No Way Out,9,3.7222222222222223
6952,Gothika,9,3.111111111111111
2236,Simon Birch,9,3.0
4678,UHF,9,3.4444444444444446
931,Spellbound,9,3.8333333333333335
7669,Pride and Prejudice,9,3.5555555555555554
49396,Tenacious D in The Pick of Destiny,9,3.4444444444444446
3196,Stalag 17,9,3.7222222222222223
72407,"Twilight Saga: New Moon, The",9,2.6666666666666665
4387,Kiss of the Dragon,9,3.7777777777777777
6890,Elephant,9,3.5555555555555554
2843,"Black Cat, White Cat (Crna macka, beli macor)",9,3.9444444444444446
2524,"Towering Inferno, The",9,3.2222222222222223
5008,Witness for the Prosecution,9,4.388888888888889
5047,Kung Pow: Enter the Fist,9,3.2222222222222223
3515,Me Myself I,9,3.611111111111111
4553,They Live,9,3.7222222222222223
5784,Ghost Ship,9,2.5
50601,Bridge to Terabithia,9,2.7777777777777777
7981,Infernal Affairs (Mou gaan dou),9,4.333333333333333
3685,Prizzi's Honor,9,3.7777777777777777
437,Cops and Robbersons,9,2.1666666666666665
2456,"Fly II, The",9,2.2777777777777777
8507,Freaks,9,3.1666666666666665
4047,Gettysburg,9,3.6666666666666665
160438,Jason Bourne,9,2.7222222222222223
2389,Psycho,9,1.8888888888888888
55267,Dan in Real Life,9,3.388888888888889
7123,Naked Lunch,9,3.4444444444444446
7132,"Night at the Opera, A",9,4.111111111111111
3983,You Can Count on Me,9,4.166666666666667
3991,102 Dalmatians,9,2.7777777777777777
57528,Rambo (Rambo 4),9,3.2777777777777777
33646,"Longest Yard, The",9,3.111111111111111
3918,Hellbound: Hellraiser II,9,3.2777777777777777
164909,La La Land,9,3.388888888888889
93,Vampire in Brooklyn,9,2.8333333333333335
2372,Fletch Lives,9,2.2222222222222223
66,Lawnmower Man 2: Beyond Cyberspace,9,2.5
171763,Baby Driver,9,4.333333333333333
175303,It,9,3.3333333333333335
2373,Red Sonja,9,2.2777777777777777
8132,Gladiator,9,4.333333333333333
38886,"Squid and the Whale, The",9,3.4444444444444446
13,Balto,8,3.125
8,Tom and Huck,8,2.875
3950,Tigerland,8,3.5625
4010,Brewster's Millions,8,2.9375
161131,War Dogs,8,3.625
161582,Hell or High Water,8,3.5625
163645,Hacksaw Ridge,8,3.9375
92,Mary Reilly,8,2.625
7034,Show Me Love (Fucking Åmål),8,3.8125
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes)",8,4.0
82,Antonia's Line (Antonia),8,3.875
32019,Be Cool,8,2.4375
32296,Miss Congeniality 2: Armed and Fabulous,8,2.25
32598,Fever Pitch,8,2.9375
177593,"Three Billboards Outside Ebbing, Missouri",8,4.75
43,Restoration,8,3.1875
176101,Kingsman: The Golden Circle,8,3.0625
57,Home for the Holidays,8,3.0625
3959,"Time Machine, The",8,3.625
39381,"Proposition, The",8,3.5625
3727,Near Dark,8,4.3125
4508,Gorillas in the Mist,8,3.5
3705,Bird on a Wire,8,2.3125
3706,Angel Heart,8,3.0
111617,Blended,8,3.8125
1005,D3: The Mighty Ducks,8,2.1875
80693,It's Kind of a Funny Story,8,3.1875
1011,Herbie Rides Again,8,2.9375
2613,Night of the Comet,8,2.875
3272,Bad Lieutenant,8,3.4375
1966,Metropolitan,8,3.625
3200,"Last Detail, The",8,4.25
3201,Five Easy Pieces,8,4.5
3204,"Boys from Brazil, The",8,3.6875
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1),8,2.1875
79224,"Karate Kid, The",8,2.5
5882,Treasure Planet,8,3.5625
1939,"Best Years of Our Lives, The",8,4.0625
7802,"Warriors, The",8,3.9375
4587,Earth Girls Are Easy,8,2.25
407,In the Mouth of Madness,8,3.4375
416,Bad Girls,8,2.5
2162,"NeverEnding Story II: The Next Chapter, The",8,2.5
2171,Next Stop Wonderland,8,3.3125
27788,"Jacket, The",8,3.0
27803,"Sea Inside, The (Mar adentro)",8,4.0
940,"Adventures of Robin Hood, The",8,4.0
5553,Stakeout,8,3.0
5582,Captain Ron,8,2.6875
48997,Perfume: The Story of a Murderer,8,3.25
2457,Running Scared,8,3.5625
2458,Armed and Dangerous,8,2.75
3693,"Toxic Avenger, The",8,2.125
4719,Osmosis Jones,8,2.625
107141,Saving Mr. Banks,8,3.6875
433,Clean Slate,8,2.75
3675,White Christmas,8,4.1875
86298,Rio,8,3.125
932,"Affair to Remember, An",8,3.9375
2443,Playing by Heart,8,3.375
2259,Blame It on Rio,8,3.1875
5900,Analyze That,8,2.5625
78574,Winter's Bone,8,3.4375
79008,South Park: Imaginationland,8,4.0
1132,Manon of the Spring (Manon des sources),8,4.0625
7570,Octopussy,8,3.3125
7573,Never Say Never Again,8,3.125
2668,Swamp Thing,8,2.9375
4437,Suspiria,8,3.9375
4477,Big Top Pee-Wee,8,1.9375
360,I Love Trouble,8,2.6875
41573,"Family Stone, The",8,2.875
30894,White Noise,8,2.5
5524,Blue Crush,8,2.6875
448,Fearless,8,3.625
2155,"Slums of Beverly Hills, The",8,3.625
27731,"Cat Returns, The (Neko no ongaeshi)",8,3.75
2048,"Great Mouse Detective, The",8,3.5625
6166,Dennis the Menace,8,1.8125
6187,"Life of David Gale, The",8,3.8125
1232,Stalker,8,3.625
1889,Insomnia,8,3.75
50442,Alpha Dog,8,3.125
3152,"Last Picture Show, The",8,4.5
50912,"Paris, I Love You (Paris, je t'aime)",8,2.9375
51080,Breach,8,3.5625
1924,Plan 9 from Outer Space,8,3.1875
71838,Law Abiding Citizen,8,3.0625
1279,Night on Earth,8,4.125
6006,Just Married,8,2.75
31420,Assault on Precinct 13,8,3.1875
289,Only You,8,3.5625
4359,"Seven Year Itch, The",8,3.375
2014,Freaky Friday,8,2.625
2022,"Last Temptation of Christ, The",8,3.6875
46322,Jet Li's Fearless (Huo Yuan Jia),8,3.125
5478,Eight Legged Freaks,8,2.75
5420,Windtalkers,8,2.875
3385,Volunteers,8,2.8125
2445,At First Sight,8,2.6875
6264,"Core, The",8,2.375
6266,What a Girl Wants,8,3.0625
71282,"Food, Inc.",8,3.6875
1346,Cat People,8,2.8125
68659,Fanboys,8,2.875
68205,Crank: High Voltage,8,2.9375
3054,Pokémon: The First Movie,8,2.3125
52952,This Is England,8,4.0
1858,Mr. Nice Guy (Yat goh ho yan),8,2.5625
6303,"Andromeda Strain, The",8,3.625
3061,Holiday Inn,8,3.625
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",8,3.9375
2568,"Mod Squad, The",8,3.1875
5323,Jason X,8,1.1875
2473,Soul Man,8,2.5625
130520,Home,8,3.25
131013,Get Hard,8,3.125
4349,Catch-22,8,3.75
70336,G.I. Joe: The Rise of Cobra,8,2.625
3649,American Gigolo,8,2.6875
4857,Fiddler on the Roof,8,3.8125
4866,"Last Castle, The",8,2.8125
3614,Honeymoon in Vegas,8,2.9375
105213,Don Jon,8,3.125
482,Killing Zoe,8,3.625
2551,Dead Ringers,8,3.6875
2560,Ravenous,8,3.0
804,She's the One,8,3.25
1414,Mother,8,3.0
1425,Fierce Creatures,8,3.0
2752,Outrageous Fortune,8,2.8125
2759,Dick,8,3.5
67408,Monsters vs. Aliens,8,3.25
7366,Jersey Girl,8,2.9375
1461,Vegas Vacation (National Lampoon's Las Vegas Vacation),8,2.3125
6707,Cabin Fever,8,2.875
37382,Domino,8,2.875
2269,Indecent Proposal,8,3.0
177,Lord of Illusions,8,2.75
4155,Sweet November,8,3.3125
5309,Three Men and a Little Lady,8,2.5625
4899,Black Knight,8,2.1875
102686,"Hangover Part III, The",8,3.375
544,Striking Distance,8,2.4375
4914,Breathless (À bout de souffle),8,3.9375
44694,Volver,8,3.8125
3466,Heart and Souls,8,3.0
63062,Changeling,8,3.4375
7161,Cheaper by the Dozen,8,1.9375
7169,Chasing Liberty,8,3.9375
7255,Win a Date with Tad Hamilton!,8,2.8125
7256,Touching the Void,8,4.0
1806,Paulie,8,2.3125
90647,Puss in Boots,8,3.5625
782,"Fan, The",8,3.0
89753,Tinker Tailor Soldier Spy,8,3.8125
2033,"Black Cauldron, The",8,3.75
92420,Chronicle,8,3.375
710,Celtic Pride,8,2.5625
60766,Man on Wire,8,3.6875
2919,"Year of Living Dangerously, The",8,3.8125
4090,"Brave Little Toaster, The",8,3.5625
4132,Mannequin,8,2.625
4133,Masters of the Universe,8,2.5625
140174,Room,8,3.5625
2392,Jack Frost,8,1.9375
2401,Pale Rider,8,3.8125
36525,Just Like Heaven,8,2.6875
6731,Day of the Dead,8,3.625
62081,Eagle Eye,8,3.0625
4941,Flash Gordon,8,3.1875
3566,"Big Kahuna, The",8,2.875
99117,This Is 40,8,3.125
99813,"Batman: The Dark Knight Returns, Part 2",8,3.875
101362,Olympus Has Fallen,8,2.875
8973,Bad Education (La mala educación),8,3.75
2799,Problem Child 2,8,1.3125
7155,Calendar Girls,8,2.625
55261,"Heartbreak Kid, The",8,2.5
54736,"Kingdom, The",8,3.8125
6774,Videodrome,8,3.6875
2322,Soldier,8,3.0625
146656,Creed,8,3.75
149406,Kung Fu Panda 3,8,3.375
4052,Antitrust,8,3.5625
4062,Mystic Pizza,8,3.375
2935,"Lady Eve, The",8,4.0
59421,What Happens in Vegas...,8,2.75
58299,Horton Hears a Who!,8,3.4375
8966,Kinsey,8,3.125
2112,Grand Canyon,8,3.1875
2130,Atlantic City,8,3.6875
3512,Return to Me,8,3.5625
5055,Dragon: The Bruce Lee Story,8,2.8125
3498,Midnight Express,8,4.0
55280,Lars and the Real Girl,8,3.5625
1701,Deconstructing Harry,8,3.875
1707,Home Alone 3,8,1.875
2889,"Mystery, Alaska",8,3.75
56788,Charlie Wilson's War,8,3.375
57274,[REC],8,4.0625
1658,"Life Less Ordinary, A",8,3.0625
93270,Project X,8,2.0625
8937,Friday Night Lights,8,3.5625
613,Jane Eyre,8,3.1875
5009,Ali,8,3.0
5040,Conan the Destroyer,8,3.125
667,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite),8,2.8125
95875,Total Recall,8,3.1875
55995,Beowulf,8,2.5625
56339,"Orphanage, The (Orfanato, El)",8,3.875
3896,"Way of the Gun, The",8,3.125
4037,House of Games,8,3.8125
160080,Ghostbusters,8,3.125
143385,Bridge of Spies,8,3.4375
143859,"Hail, Caesar!",8,2.8125
7076,Bullitt,8,3.875
3943,Bamboozled,8,2.9375
7007,"Last Boy Scout, The",8,3.5
2861,For Love of the Game,8,3.375
2870,Barefoot in the Park,8,3.3125
55908,"Man from Earth, The",8,4.1875
43871,Firewall,8,2.75
558,"Pagemaster, The",8,2.9375
3549,Guys and Dolls,8,3.9375
98491,Paperman,8,4.375
74,Bed of Roses,8,4.0
180031,The Shape of Water,8,3.6875
2344,Runaway Train,8,3.25
2348,Sid and Nancy,8,3.4375
3952,"Contender, The",7,3.0714285714285716
33495,Kicking & Screaming,7,2.642857142857143
170705,Band of Brothers,7,4.285714285714286
168248,John Wick: Chapter Two,7,4.142857142857143
42,Dead Presidents,7,3.0
32596,Sahara,7,3.0714285714285716
6996,Highlander II: The Quickening,7,1.8571428571428572
7013,"Night of the Hunter, The",7,4.0
7028,Quick Change,7,3.5714285714285716
2859,Stop Making Sense,7,3.857142857142857
56156,Hitman,7,3.2857142857142856
3873,Cat Ballou,7,3.142857142857143
158872,Sausage Party,7,3.642857142857143
159817,Planet Earth,7,4.214285714285714
2381,Police Academy 4: Citizens on Patrol,7,2.142857142857143
2390,Little Voice,7,3.9285714285714284
1713,Mouse Hunt,7,3.0714285714285716
6932,Shattered Glass,7,3.5
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das)",7,3.857142857142857
2877,Tommy,7,3.0
2879,Armour of God II: Operation Condor (Operation Condor) (Fei ying gai wak),7,3.2142857142857144
6881,Pieces of April,7,3.0714285714285716
8808,"Princess Diaries 2: Royal Engagement, The",7,2.5
5159,Ferngully: The Last Rainforest,7,3.142857142857143
91104,"Twilight Saga: Breaking Dawn - Part 1, The",7,2.2142857142857144
735,Cemetery Man (Dellamorte Dellamore),7,3.9285714285714284
8880,Mask,7,3.4285714285714284
4951,Lord of the Flies,7,3.4285714285714284
3565,Where the Heart Is,7,3.5
99149,"Misérables, Les",7,3.5
27266,2046,7,4.071428571428571
2121,Cujo,7,2.2142857142857144
2132,Who's Afraid of Virginia Woolf?,7,4.142857142857143
3513,Rules of Engagement,7,3.0714285714285716
5094,Rollerball,7,1.7857142857142858
5106,Crossroads,7,2.0714285714285716
3478,"Bamba, La",7,2.7857142857142856
95558,Beasts of the Southern Wild,7,3.357142857142857
473,In the Army Now,7,1.8571428571428572
103384,"Lone Ranger, The",7,2.7857142857142856
8814,Without a Paddle,7,2.0
2550,"Haunting, The",7,4.0
8860,Cellular,7,2.857142857142857
5292,Slap Shot,7,3.857142857142857
5303,Joe Versus the Volcano,7,3.4285714285714284
103688,"Conjuring, The",7,4.214285714285714
505,North,7,2.2142857142857144
3629,"Gold Rush, The",7,4.071428571428571
4889,Heist,7,3.4285714285714284
102716,"Fast & Furious 6 (Fast and the Furious 6, The)",7,3.357142857142857
522,Romper Stomper,7,3.2857142857142856
90439,Margin Call,7,3.7857142857142856
781,Stealing Beauty,7,3.5
2040,"Computer Wore Tennis Shoes, The",7,2.857142857142857
3387,Who's Harry Crumb?,7,2.857142857142857
86347,Louis C.K.: Chewed Up,7,3.2857142857142856
86377,Louis C.K.: Shameless,7,4.0
901,Funny Face,7,3.0
3426,Jungle Fever,7,3.0714285714285716
848,"Spitfire Grill, The",7,3.2857142857142856
5312,Murder by Numbers,7,2.857142857142857
5316,Enigma,7,3.142857142857143
5325,Dogtown and Z-Boyz,7,3.7857142857142856
5364,Unfaithful,7,3.5
3394,Blind Date,7,2.357142857142857
2469,Peggy Sue Got Married,7,3.2142857142857144
2195,Dirty Work,7,3.2142857142857144
41716,"Matador, The",7,3.2142857142857144
42725,Grandma's Boy,7,2.5714285714285716
43396,"World's Fastest Indian, The",7,3.7857142857142856
5501,"Master of Disguise, The",7,1.8571428571428572
5504,Spy Kids 2: The Island of Lost Dreams,7,2.2142857142857144
5508,24 Hour Party People,7,3.5714285714285716
5530,Simone (S1m0ne),7,2.142857142857143
3308,"Flamingo Kid, The",7,2.857142857142857
4741,Together (Tillsammans),7,3.7142857142857144
4744,Jeepers Creepers,7,2.5
106491,47 Ronin,7,2.642857142857143
106642,"Day of the Doctor, The",7,4.571428571428571
106766,Inside Llewyn Davis,7,3.642857142857143
450,With Honors,7,3.0
2159,Henry: Portrait of a Serial Killer,7,3.9285714285714284
2025,Lolita,7,3.9285714285714284
3341,Born Yesterday,7,4.285714285714286
5446,Rabbit-Proof Fence,7,3.642857142857143
3365,"Searchers, The",7,4.071428571428571
950,"Thin Man, The",7,3.857142857142857
5568,Johnny Dangerously,7,2.857142857142857
5572,Barbershop,7,2.7142857142857144
5573,Stealing Harvard,7,2.2857142857142856
3296,To Sir with Love,7,4.071428571428571
48982,Flushed Away,7,3.5
4649,Wet Hot American Summer,7,3.642857142857143
4654,Road House,7,2.7857142857142856
4681,"War of the Roses, The",7,3.642857142857143
4713,Altered States,7,3.5714285714285716
426,Body Snatchers,7,3.142857142857143
436,Color of Night,7,2.5714285714285716
86320,Melancholia,7,3.0714285714285716
85342,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro),7,4.357142857142857
85367,Just Go with It,7,3.2142857142857144
906,Gaslight,7,4.142857142857143
81788,"Next Three Days, The",7,3.857142857142857
80831,Let Me In,7,3.857142857142857
8633,"Last Starfighter, The",7,3.5714285714285716
47999,Jesus Camp,7,4.071428571428571
48322,Jackass Number Two,7,3.5714285714285716
47644,Invincible,7,3.0
82167,Love and Other Drugs,7,2.7857142857142856
82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The",7,3.857142857142857
82202,"Tourist, The",7,2.7142857142857144
8340,Escape from Alcatraz,7,3.7857142857142856
3684,"Fabulous Baker Boys, The",7,3.0714285714285716
438,"Cowboy Way, The",7,2.7142857142857144
108729,Enemy,7,3.5
2169,Dead Man on Campus,7,2.2857142857142856
943,"Ghost and Mrs. Muir, The",7,3.9285714285714284
945,Top Hat,7,4.071428571428571
5747,Gallipoli,7,4.285714285714286
5803,I Spy,7,2.5
80363,Resident Evil: Afterlife,7,3.142857142857143
7934,Zelig,7,4.0
7980,"Bridge Too Far, A",7,3.7857142857142856
8042,Mean Streets,7,4.0
8169,*batteries not included,7,3.2857142857142856
39414,Shopgirl,7,3.0
378,Speechless,7,2.7857142857142856
110501,The Raid 2: Berandal,7,3.9285714285714284
110730,Transcendence,7,2.2857142857142856
1971,"Nightmare on Elm Street 4: The Dream Master, A",7,2.4285714285714284
1972,"Nightmare on Elm Street 5: The Dream Child, A",7,2.142857142857143
1975,Friday the 13th Part 2,7,2.5
1976,Friday the 13th Part 3: 3D,7,2.2142857142857144
81782,Unstoppable,7,3.357142857142857
51709,"Host, The (Gwoemul)",7,4.0
